DateTime,Temperature,Pole1A,Pole1B,Pole2A,Pole2B,Pole3A,Pole3B,Pole4A,Pole4B,Pole5A,Pole5B,Pole6A,Pole6B,StockPole,PowerConsumption(kW-min),HTTP-ERR,HOST-IP
03/02/2020-08:38:40,17.7134,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:39:40,17.825,False,True,True,False,False,False,False,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:40:40,17.825,False,True,True,False,False,False,False,False,True,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:41:40,18.05,False,True,True,True,True,False,False,True,True,False,False,False,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:42:40,18.1634,False,True,True,True,True,False,True,True,True,False,False,False,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:43:40,18.1634,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:44:40,18.1634,False,False,False,False,False,False,True,False,False,False,False,True,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:45:40,18.388399999999997,False,False,False,False,False,False,False,False,False,False,False,True,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:46:40,18.5,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:47:40,18.388399999999997,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:48:40,18.6134,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:49:40,18.6134,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:50:40,18.725,False,False,False,True,True,False,False,True,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:51:40,18.95,False,False,False,True,True,False,True,True,False,False,False,False,True,2.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:52:40,18.95,False,False,False,True,True,False,True,True,True,False,False,True,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:53:40,19.063399999999998,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:54:40,18.95,False,True,True,False,False,False,False,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:55:40,19.063399999999998,False,True,True,False,False,False,False,False,True,False,False,True,True,2.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:56:40,19.2884,False,False,False,False,False,False,False,False,False,False,False,True,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:57:40,19.4,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:58:40,19.2884,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-08:59:40,19.4,False,False,False,False,True,False,True,False,True,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:00:40,19.5134,False,True,True,True,True,False,True,True,True,False,False,False,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:01:40,19.625,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:02:40,19.7384,False,False,False,True,False,False,False,False,False,False,False,True,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:03:40,19.9634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:04:40,19.85,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:05:40,20.075,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:06:40,20.3,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:07:40,20.4134,False,True,True,False,False,False,False,True,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:08:40,20.4134,False,True,True,False,False,False,False,True,False,False,False,True,True,2.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:09:40,20.4134,False,True,True,False,True,False,False,True,True,False,False,True,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:10:40,20.525,False,True,True,True,True,False,False,True,True,False,False,True,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:11:40,20.6384,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:12:40,20.75,False,False,False,True,False,False,True,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:13:40,20.8634,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:14:40,20.975,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:15:40,21.0884,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:16:40,21.2,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:17:40,21.3134,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:18:40,21.425,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:19:40,21.5384,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:20:40,21.425,False,False,False,False,True,False,False,False,True,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:21:40,21.65,False,False,False,True,True,False,False,False,True,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:22:40,21.875,False,False,False,True,True,False,True,False,True,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:23:40,21.7634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:24:40,21.875,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:25:40,21.7634,False,True,True,False,False,False,False,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:26:40,21.65,False,True,True,False,False,False,True,False,False,False,False,True,True,2.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:27:40,21.7634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:28:40,21.9884,False,False,False,True,False,False,False,True,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:29:40,22.1,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:30:40,22.2134,False,False,False,False,False,False,True,False,False,False,False,True,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:31:40,22.325,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:32:40,22.4384,False,False,False,True,True,False,False,True,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:33:40,22.55,False,True,True,True,True,False,False,True,False,False,False,False,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:34:40,22.775,False,True,True,True,True,False,True,True,False,False,False,True,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:35:40,22.775,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:36:40,22.775,False,False,False,False,False,False,True,False,True,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:37:40,22.8884,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:38:40,23.1134,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:39:40,23.225,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:40:40,23.1134,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:41:40,23.3384,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:42:40,23.45,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:43:40,23.3384,False,False,False,False,False,False,False,False,False,False,False,True,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:44:40,23.45,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:45:40,23.675,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:46:40,23.9,False,True,True,False,False,False,False,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:47:40,24.125,False,True,True,False,False,False,True,False,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:48:40,24.125,False,True,True,False,False,False,True,False,True,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:49:40,24.0134,False,True,True,False,True,False,True,True,True,False,False,True,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:50:40,24.2384,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:51:40,24.35,False,False,False,True,True,False,False,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:52:40,24.6884,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:53:40,24.35,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:54:40,24.35,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:55:40,24.35,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:56:40,24.35,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:57:40,24.6884,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:58:40,24.6884,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-09:59:40,24.4634,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:00:40,24.6884,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:01:40,24.4634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:02:40,24.575,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:03:40,24.6884,False,False,False,False,False,False,False,False,True,False,False,True,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:04:40,24.4634,False,False,False,False,True,False,False,False,True,False,False,True,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:05:40,24.35,False,False,False,True,True,False,False,True,True,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:06:40,24.35,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:07:40,24.4634,False,False,False,False,False,False,True,True,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:08:40,24.6884,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:09:40,24.8,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:10:40,25.025,False,False,True,True,False,False,False,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:11:40,25.25,False,True,True,True,False,False,False,False,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:12:40,25.5884,False,True,True,True,False,False,True,False,False,False,False,False,True,2.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:13:40,25.5884,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:14:40,25.3634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:15:40,25.25,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:16:40,25.3634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:17:40,25.1384,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:18:40,25.25,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:19:40,25.1384,False,False,False,False,False,False,False,False,True,False,False,True,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:20:40,25.25,False,False,False,False,True,False,False,False,True,False,False,True,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:21:40,25.475,False,False,False,False,True,False,False,True,True,False,False,True,True,2.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:22:40,25.475,False,True,False,False,True,False,False,True,True,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:23:40,25.5884,False,True,False,False,True,False,True,True,True,False,False,True,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:24:40,25.8134,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:25:40,26.15,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:26:40,26.375,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:27:40,26.7134,False,False,True,True,False,False,False,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:28:40,26.825,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:29:40,26.825,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:30:40,27.1634,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:31:40,27.275,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:32:40,27.5,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:33:40,27.275,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:34:40,27.275,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:35:40,27.3884,False,True,True,False,False,False,False,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:36:40,27.275,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:37:40,27.5,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:38:40,27.725,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:39:40,27.725,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:40:40,27.275,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:41:40,27.6134,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:42:40,27.5,False,False,True,True,False,False,False,True,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:43:40,27.725,False,True,True,True,False,False,False,True,False,False,False,False,True,2.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:44:40,27.725,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:45:40,27.8384,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:46:40,28.2884,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:47:40,27.725,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:48:40,28.175,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:49:40,28.4,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:50:40,28.2884,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:51:40,28.4,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:52:40,28.625,False,True,False,False,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:53:40,28.5134,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:54:40,28.175,False,False,False,False,False,False,False,False,True,False,False,True,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:55:40,28.0634,False,False,False,False,False,False,True,False,True,False,False,True,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:56:40,27.95,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:57:40,27.6134,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:58:40,27.6134,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-10:59:40,27.275,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:00:40,27.275,False,True,True,True,False,False,False,False,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:01:40,27.275,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:02:40,27.5,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:03:40,27.275,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:04:40,27.275,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A-HeaterStock
03/02/2020-11:05:40,27.6134,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A-HeaterStock
03/02/2020-11:06:40,27.6134,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A-HeaterStock
03/02/2020-11:07:40,27.6134,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:08:40,27.6134,False,True,True,False,False,False,False,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:09:40,27.5,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:10:40,27.275,False,False,False,False,False,False,False,False,True,False,False,True,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:11:40,27.3884,False,False,False,False,False,False,True,False,True,False,False,True,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:12:40,27.5,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:13:40,27.275,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:14:40,27.3884,False,False,False,True,True,False,False,True,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:15:40,27.5,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:16:40,27.5,False,True,False,False,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:17:40,27.6134,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:18:40,27.275,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
